기준_년분기_코드,행정동코드,통합카테고리,당월매출합,매출_20대합,행정동명,총유동인구,유동_20대,점포수,행정동_전체매출,행정동_전체점포수,업종_점포당매출,업종_매출점유율,업종_포화도,경쟁강도,매출_20대비율,유동_20대비율,MZ_차이,유동대비매출,점포대비유동
20253,11305660,스포츠 강습,37846150,0,인수동,7957410,944822,0,20986390037,876,37846150.0,0.0018033663690265665,0.0,0.0,0.0,0.11873486473613902,-0.11873486473613902,4.756088978700356,7957410.0
20253,11305660,스포츠/레저,43134974,2692700,인수동,7957410,944822,13,20986390037,876,3318074.923076923,0.002055378458322322,0.014840182648401826,1.6336973965146951e-06,0.06242498256751007,0.11873486473613902,-0.05630988216862895,5.420730363271466,612108.4615384615
20253,11305660,식품 소매,5264920288,233886820,인수동,7957410,944822,48,20986390037,876,109685839.33333333,0.25087307911068535,0.0547945205479452,6.032113464054259e-06,0.04442362034104931,0.11873486473613902,-0.07431124439508971,661.6374282586922,165779.375
20253,11305660,애완동물,23137748,1692795,인수동,7957410,944822,6,20986390037,876,3856291.3333333335,0.001102512054679583,0.00684931506849315,7.540141830067824e-07,0.07316161451840517,0.11873486473613902,-0.045573250217733854,2.9076983591394687,1326235.0
20253,11305660,양식/기타외식,52557857,4882808,인수동,7957410,944822,3,20986390037,876,17519285.666666668,0.0025043781663896462,0.003424657534246575,3.770070915033912e-07,0.09290348348868181,0.11873486473613902,-0.025831381247457208,6.604894934407049,2652470.0
20253,11305660,예술학원,116389873,0,인수동,7957410,944822,50,20986390037,876,2327797.46,0.005545969211226854,0.05707762557077625,6.283451525056519e-06,0.0,0.11873486473613902,-0.11873486473613902,14.626602500059693,159148.2
20253,11305660,오락/유흥,139615536,1419182,인수동,7957410,944822,21,20986390037,876,6648358.857142857,0.006652670409434457,0.023972602739726026,2.6390496405237384e-06,0.010164928923096353,0.11873486473613902,-0.10856993581304267,17.54534905201567,378924.28571428574
20253,11305660,의료/약국,4546543044,136959754,인수동,7957410,944822,28,20986390037,876,162376537.2857143,0.2166424542755676,0.0319634703196347,3.518732854031651e-06,0.03012393211161689,0.11873486473613902,-0.08861093262452213,571.3596564711382,284193.21428571426
20253,11305660,의류/패션,96858354,0,인수동,7957410,944822,46,20986390037,876,2105616.3913043477,0.004615293713174783,0.05251141552511415,5.780775403051998e-06,0.0,0.11873486473613902,-0.11873486473613902,12.172095443115285,172987.1739130435
20253,11305660,일반학원,881469196,2230303,인수동,7957410,944822,26,20986390037,876,33902661.384615384,0.042001944805463355,0.02968036529680365,3.2673947930293902e-06,0.0025302109366054353,0.11873486473613902,-0.11620465379953358,110.77337927793089,306054.23076923075
20253,11305660,전자/통신,54100712,0,인수동,7957410,944822,18,20986390037,876,3005595.111111111,0.002577895097947664,0.02054794520547945,2.262042549020347e-06,0.0,0.11873486473613902,-0.11873486473613902,6.798784026460871,442078.3333333333
20253,11305660,주점,425545059,20932488,인수동,7957410,944822,32,20986390037,876,13298283.09375,0.02027719194438605,0.0365296803652968,4.021408976036172e-06,0.04918982739263811,0.11873486473613902,-0.06954503734350091,53.477834999076336,248669.0625
20253,11305660,중식,433846669,31094569,인수동,7957410,944822,9,20986390037,876,48205185.44444445,0.020672763073358864,0.010273972602739725,1.1310212745101736e-06,0.07167179379680796,0.11873486473613902,-0.047063070939331056,54.521090279374825,884156.6666666666
20253,11305660,카페,719621775,85098079,인수동,7957410,944822,48,20986390037,876,14992120.3125,0.03428992664918896,0.0547945205479452,6.032113464054259e-06,0.11825389663896704,0.11873486473613902,-0.0004809680971719771,90.43417079175259,165779.375
20253,11305660,패스트푸드/치킨,23962756,2583853,인수동,7957410,944822,12,20986390037,876,1996896.3333333333,0.0011418236274915565,0.0136986301369863,1.5080283660135648e-06,0.10782787255355769,0.11873486473613902,-0.01090699218258133,3.0113763146551453,663117.5
20253,11305660,편의점,1980455561,239469575,인수동,7957410,944822,50,20986390037,876,39609111.22,0.09436856731950388,0.05707762557077625,6.283451525056519e-06,0.12091640919177384,0.11873486473613902,0.002181544455634815,248.8819303014423,159148.2
20253,11305660,한식,3680923094,179465749,인수동,7957410,944822,84,20986390037,876,43820513.02380952,0.17539572492031064,0.0958904109589041,1.0556198562094954e-05,0.0487556366750867,0.11873486473613902,-0.06997922806105232,462.57803657220126,94731.07142857143
20253,11320511,B2B 서비스,255142612,9306634,창1동,3461569,450125,120,30887993495,624,2126188.433333333,0.008260252063355985,0.19230769230769232,3.4666360832327765e-05,0.03647620413951081,0.13003496391376282,-0.09355875977425201,73.70721542745501,28846.408333333333
20253,11320511,미용실,306245834,22568824,창1동,3461569,450125,72,30887993495,624,4253414.361111111,0.0099147208785049,0.11538461538461539,2.079981649939666e-05,0.07369512167796542,0.13003496391376282,-0.0563398422357974,88.4702382070096,48077.34722222222
20253,11320511,분식/간식,4178024092,405122284,창1동,3461569,450125,39,30887993495,624,107128822.87179486,0.13526369372864308,0.0625,1.1266567270506524e-05,0.09696504258453663,0.13003496391376282,-0.03306992132922619,1206.974089495255,88758.17948717948
20253,11320511,뷰티/화장품,1239676700,220464366,창1동,3461569,450125,24,30887993495,624,51653195.833333336,0.04013458174939958,0.038461538461538464,6.933272166465553e-06,0.17784021108084067,0.13003496391376282,0.04780524716707785,358.1256649802445,144232.04166666666
20253,11320511,생활용품 소매,9004850,43426,창1동,3461569,450125,16,30887993495,624,562803.125,0.00029153237167890694,0.02564102564102564,4.622181444310369e-06,0.004822512312809208,0.13003496391376282,-0.12521245160095362,2.6013781611748894,216348.0625
20253,11320511,수리/세탁,33979183,2596525,창1동,3461569,450125,16,30887993495,624,2123698.9375,0.0011000773813779903,0.02564102564102564,4.622181444310369e-06,0.07641516866370801,0.13003496391376282,-0.05361979525005481,9.816121822214146,216348.0625
20253,11320511,스포츠 강습,403704465,55541292,창1동,3461569,450125,0,30887993495,624,403704465.0,0.013069947876845732,0.0,0.0,0.1375790877120965,0.13003496391376282,0.007544123798333691,116.6247054442653,3461569.0
